classifier,dataset,acc_mean,acc_std,train_time_in_sec_mean,train_time_in_sec_std,test_time_in_sec_mean,test_time_in_sec_std
STC-1,SmoothSubspace,0.6759999999999999,0.047814456205442925,200.5431846141815,48.96797640758996,33.46370320320129,7.9957359428537
STC-2,SmoothSubspace,0.828,0.059239626377394806,272.55633759498596,34.95929213674177,39.94951453208923,16.272937086295393
STC-5,SmoothSubspace,0.8786666666666667,0.02543837870445186,436.17507753372195,58.37811834078215,35.42827892303467,27.38720845381045
STC-9,SmoothSubspace,0.8973333333333333,0.006798692684790358,582.3896368980407,140.5910251458247,30.1478910446167,11.38157027711681
STC-0.25,SmoothSubspace,0.9146666666666666,0.011469767022723513,700.2291305065155,156.50779855056757,29.16278157234192,14.149883934641272
STC-0.5,SmoothSubspace,0.9386666666666666,0.011469767022723494,992.0126828193664,404.6619872605562,21.543098783493043,18.708594558513962
STC-0.75,SmoothSubspace,0.9493333333333333,0.012364824660660939,1100.704798603058,586.2859225984782,19.880120611190797,24.08641648862404
STC-0,GunPointAgeSpan,0.8164556962025318,0.013721192018151144,365.67250499725344,40.08006808015853,186.03193044662476,60.90897445025401
STC-1,GunPointAgeSpan,0.8430379746835444,0.03429422071935206,348.54565172195436,42.41386062239478,201.75073585510253,69.32102157412871
STC-2,GunPointAgeSpan,0.8373417721518986,0.01583543797873014,514.0828648090362,63.08284183105898,194.63018984794616,85.59545228334488
STC-5,GunPointAgeSpan,0.8829113924050633,0.04637992648243359,858.1767037391662,115.91443097621612,247.3550045490265,34.39052942199172
STC-9,GunPointAgeSpan,0.9639240506329114,0.005869378794617524,1307.5595138549804,203.53182745951526,236.04690160751343,87.34838536805933
STC-0.25,GunPointAgeSpan,0.9639240506329114,0.00908398740152361,1886.3579505443572,495.95826166006515,265.78538970947267,115.64125807858021
STC-0.5,GunPointAgeSpan,0.969620253164557,0.0032272275402485673,2710.749514722824,797.9704122468021,270.69013671875,86.34154859565257
STC-0.75,GunPointAgeSpan,0.9753164556962025,0.0023681375865657983,2985.6135400295257,944.6356815536333,291.35215134620665,122.40667159463592
STC-0,FordB,None,None,None,None,None,None
STC-1,FordB,0.6160493827160494,0.05308641975308642,3228.4983726739883,450.8776253461838,58.65768313407898,1.0451104640960693
STC-2,FordB,0.5549382716049382,0.022839506172839474,3768.3118547201157,270.00610387325287,47.400943994522095,6.246310710906982
STC-5,FordB,0.5296296296296297,0.0,3522.3961737155914,0.0,36.178237438201904,0.0
STC-9,FordB,0.5598765432098766,0.010493827160493852,3058.0884469747543,401.5853315591812,62.927488684654236,37.0421177148819
STC-0.25,FordB,None,None,None,None,None,None
STC-0.5,FordB,0.5790123456790124,0.04938271604938271,3083.013125538826,375.79380762577057,47.65900123119354,13.402650952339172
STC-0.75,FordB,0.6419753086419753,0.0,3901.216320514679,0.0,122.21747541427612,0.0
STC-0,SwedishLeaf,0.53696,0.029373838700449063,3674.3144857883453,9.951491715125368,97.83585767745971,11.872617694475416
STC-1,SwedishLeaf,0.5753600000000001,0.045667038441309066,3704.4126267910005,15.573725561775177,98.84216990470887,36.70865790028507
STC-2,SwedishLeaf,0.61376,0.045946473205241777,3698.088203859329,37.42986399999735,102.26573634147644,26.961906728448092
STC-5,SwedishLeaf,0.5664,0.08622203894596787,3700.901596593857,36.07218360934852,105.03696050643921,45.14293077733957
STC-9,SwedishLeaf,0.6182399999999999,0.05883650567462344,3673.5450765132905,34.25782566830848,98.77467832565307,17.3370590482184
STC-0.25,SwedishLeaf,0.6140800000000001,0.021475791021520023,3682.1091170787813,28.608507367353635,108.42092504501343,14.882474024745093
STC-0.5,SwedishLeaf,0.5868800000000001,0.06992860358966138,3681.5891592979433,20.2745517947971,102.41780071258545,26.19106372024527
STC-0.75,SwedishLeaf,0.59648,0.08850415583462734,3702.2009509563445,39.30699465696387,95.87841148376465,32.84769820148468
STC-0,FaceAll,0.5034319526627219,0.02487009771678756,3682.2062133789063,49.72896098489039,220.68983302116393,40.808070525242876
STC-1,FaceAll,0.4349112426035503,0.0352277300209833,3689.0534623622893,41.844637800432224,202.42744970321655,43.23532764490239
STC-2,FaceAll,0.4455621301775148,0.021219433227267593,3680.567679643631,50.05395233596625,210.9132281780243,39.92459552153531
STC-5,FaceAll,0.41384615384615386,0.025289472878354747,3672.4989865779876,70.62517950797044,153.93427867889403,30.256907702124273
STC-9,FaceAll,0.4158579881656804,0.02406589695190222,3657.67987203598,46.74394503768646,184.80339388847352,19.096814806952082
STC-0.25,FaceAll,0.4609467455621302,0.026032813201564742,3633.992523097992,50.282750594186524,194.86883277893065,44.78522885193739
STC-0.5,FaceAll,0.4442603550295858,0.03638625077037302,3681.1671113967896,39.242259162818264,194.0471255302429,52.69610600045202
STC-0.75,FaceAll,0.47242603550295853,0.03217019966424595,3650.180403137207,32.48061611999975,244.97459206581115,54.07963063590859
STC-0,PickupGestureWiimoteZ,0.388,0.048332183894378274,918.7854386806488,184.8263235511365,38.937526273727414,19.930364417302595
STC-1,PickupGestureWiimoteZ,0.352,0.08726969691708572,911.6607881069183,78.43459323044746,35.509320974349976,14.075408527862848
STC-2,PickupGestureWiimoteZ,0.48,0.03346640106136303,1543.324027490616,333.09354524153997,52.36016793251038,5.9515297102321085
STC-5,PickupGestureWiimoteZ,0.5880000000000001,0.06764613810115103,3753.1915332794188,49.678510890487054,196.58056745529174,38.101317081223065
STC-9,PickupGestureWiimoteZ,0.5720000000000001,0.02399999999999997,3814.400590133667,34.32786182098437,167.16172580718995,37.354303288144074
STC-0.25,PickupGestureWiimoteZ,0.328,0.07858753081755401,879.5612290859223,178.8991517663509,37.28624992370605,9.701116713650405
STC-0.5,PickupGestureWiimoteZ,0.484,0.08333066662399863,1579.156263399124,420.16523012677914,63.68311653137207,20.77569970600885
STC-0.75,PickupGestureWiimoteZ,0.5800000000000001,0.06572670690061995,1905.279051542282,679.6285566689411,78.47507009506225,26.82147688512962
STC-0,GestureMidAirD1,0.3261538461538461,0.06184538843766702,3862.554487657547,288.44109771501945,128.12425336837768,60.12241531779936
STC-1,GestureMidAirD1,0.30769230769230765,0.08634593969478326,3887.751086950302,372.0840248957305,113.76696248054505,69.20498064138621
STC-2,GestureMidAirD1,0.3061538461538461,0.047518292958401535,3798.284007501602,140.46992207316143,173.5361973762512,52.59612234295221
STC-5,GestureMidAirD1,0.27692307692307694,0.06563301233138935,3702.144549703598,216.45509227351076,127.6419054031372,76.40896993653479
STC-9,GestureMidAirD1,0.27384615384615385,0.039703039694042895,3702.1967981338503,211.17857659542773,127.95774331092835,62.6367158931382
STC-0.25,GestureMidAirD1,0.18615384615384617,0.06142296854669886,3583.61380572319,113.71910246976925,85.39448637962342,47.269677362793686
STC-0.5,GestureMidAirD1,0.2353846153846154,0.0914834999834985,3781.051103591919,278.9395356587549,84.0705337524414,39.52015582451815
STC-0.75,GestureMidAirD1,0.22923076923076927,0.04469488937333524,3535.6667409420015,32.139448439721335,58.359004211425784,19.019580853719823
STC-0,AllGestureWiimoteY,0.25314285714285717,0.03556425630504049,3799.3222133636473,298.2381576939457,773.8701399803161,364.9710343400897
STC-1,AllGestureWiimoteY,0.17657142857142857,0.06937975944328549,3545.2790277957915,235.0498629956644,412.30862255096434,362.4260399479723
STC-2,AllGestureWiimoteY,0.14142857142857143,0.033745748031479186,3514.6884953975677,196.73316104206054,585.4449385166168,465.896335541976
STC-5,AllGestureWiimoteY,0.134,0.04185884930699986,3739.9127445220947,213.5498719873272,730.8030957221985,349.62099349738423
STC-9,AllGestureWiimoteY,0.12514285714285714,0.013868184113727535,3943.052625274658,274.71508693035946,655.0002729415894,418.5166985909118
STC-0.25,AllGestureWiimoteY,0.14885714285714285,0.03567883955283207,3764.306825208664,318.0181231149783,656.1785241127014,391.4728446002466
STC-0.5,AllGestureWiimoteY,0.1462857142857143,0.04067391482189507,3829.9749199867247,170.58138727592913,702.9125995635986,375.01840381328816
STC-0.75,AllGestureWiimoteY,0.15885714285714286,0.022267391735312815,3697.349259376526,494.2526726454281,598.6955369949341,431.6438878143978
STC,SmoothSubspace,0.9493333333333334,0.013727506854649357,3607.497461938858,0.21830578438888643,7.413261270523071,0.15563097997877617
STC-0,OSULeaf,0.4826446280991735,0.07361405269964745,2832.562421369553,450.9209578149602,441.43083877563475,206.0199260151133
STC-1,OSULeaf,0.5636363636363636,0.04362196105916248,2774.6606379032137,369.67220229640105,582.6366455078125,161.53543558056626
STC-2,OSULeaf,0.6066115702479339,0.07182954574426702,3971.9192459106443,162.77829144663414,431.5844099998474,121.5912634705727
STC-5,OSULeaf,0.5826446280991735,0.07935605873823341,4126.529123163224,188.21618625314483,469.2222305297852,162.17596077314434
STC-9,OSULeaf,0.6140495867768594,0.03985836546045451,4197.749199247361,237.20934076589305,510.92230892181396,188.07607304793
STC-0.25,OSULeaf,0.6537190082644628,0.09001817391200066,4216.183032274246,242.68848152024464,523.1971626758575,231.73525915418338
STC-0.5,OSULeaf,0.6181818181818183,0.10187773293378495,4244.612045478821,309.572499336333,479.4450148582458,178.125296416651
STC-0.75,OSULeaf,0.6082644628099174,0.09660587898315676,4140.92634358406,216.3733314728401,422.5746115684509,126.45440335732799
STC-0,NonInvasiveFetalECGThorax1,0.05343511450381679,0.013375610382493242,3711.792737817764,697.2480956518892,972.5152657985687,731.3613926928765
STC-1,NonInvasiveFetalECGThorax1,0.06809160305343512,0.037209893017874605,4203.7127436161045,2136.6394958626947,719.6392585754395,818.2660125374146
STC-2,NonInvasiveFetalECGThorax1,0.04274809160305343,0.001483702772225265,3827.8077291846275,847.3402192494843,646.2764791846275,622.976778966389
STC-5,NonInvasiveFetalECGThorax1,0.07201017811704835,0.026240747164726585,4785.252914249897,478.36676246965345,289.1856657862663,377.2326879137429
STC-9,NonInvasiveFetalECGThorax1,0.06503816793893129,0.03475405962901397,4273.9263304233555,1148.8418695023195,203.97499737739562,248.61118115228928
STC-0.25,NonInvasiveFetalECGThorax1,0.04071246819338423,0.0015267175572519082,2942.1264659166336,653.4501179456711,150.0801099538803,114.65386807918549
